3.0649967193603516, 5.789318323135376, 2.6098179817199707, 3.9870855808258057, 5.623124122619629
3.4248335361480713, 5.901978254318237, 2.2854340076446533, 3.631315231323242, 6.650601148605347
3.583357810974121, 6.158103942871094, 2.635559558868408, 4.690214157104492, 6.011794567108154
3.514908790588379, 6.204852342605591, 2.501702308654785, 4.53543758392334, 6.343586444854736
3.0872902870178223, 5.952623605728149, 2.4246580600738525, 4.138637065887451, 6.051770210266113
3.2195370197296143, 5.66204833984375, 2.0926287174224854, 3.7293431758880615, 5.919780492782593
3.381765604019165, 5.8710057735443115, 2.297290802001953, 4.1350085735321045, 5.934954643249512
3.598360538482666, 6.073162078857422, 2.3723886013031006, 4.576126575469971, 5.895256042480469
3.344874620437622, 5.512639284133911, 2.273970365524292, 4.2782065868377686, 5.715755462646484
3.340649127960205, 4.833610773086548, 2.507704257965088, 4.313216924667358, 6.693007469177246
