1,1.891122579574585
1,1.8480558395385742
1,1.8303420543670654
2,1.6399710178375244
2,1.6699576377868652
2,1.644127368927002
3,1.967576026916504
3,1.9516339302062988
3,1.976362705230713
4,1.9492089748382568
4,1.9419689178466797
4,1.9255516529083252
5,1.9759786128997803
5,1.980703592300415
5,1.970327615737915
6,1.8477516174316406
6,1.8399138450622559
6,1.842390775680542
7,2.038940906524658
7,1.9974994659423828
7,1.9758319854736328
8,1.997041940689087
8,2.002032518386841
8,1.9977772235870361
9,2.066415548324585
9,2.0556325912475586
9,2.034247398376465
10,1.943162441253662
10,1.9666907787322998
10,1.957270860671997
11,1.6053240299224854
11,1.6108763217926025
11,1.61049222946167
12,1.9212687015533447
12,1.955639362335205
12,1.9474971294403076
13,1.675220012664795
13,1.675365686416626
13,1.6524112224578857
14,1.8725476264953613
14,1.8718314170837402
14,1.8536853790283203
15,1.8454837799072266
15,1.8547313213348389
15,1.835886001586914
16,1.65394926071167
16,1.6300694942474365
16,1.6914582252502441
17,1.8536534309387207
17,1.8495674133300781
17,1.8749628067016602
18,1.982757806777954
18,1.978039264678955
18,1.9626169204711914
19,1.8786883354187012
19,1.8774960041046143
19,1.8860976696014404
20,1.9625229835510254
20,1.9564011096954346
20,1.951780080795288
21,1.9600152969360352
21,1.9506614208221436
21,1.9710190296173096
22,1.6566276550292969
22,1.6632018089294434
22,1.661611557006836
