1,0.3205418586730957
2,0.0914616584777832
3,0.40494871139526367
4,0.38899755477905273
5,0.34095144271850586
6,0.31028199195861816
7,0.40974998474121094
8,0.4305453300476074
9,0.4691152572631836
10,0.40698885917663574
11,0.08188819885253906
12,0.34661078453063965
13,0.10730123519897461
14,0.3300211429595947
15,0.3183605670928955
16,0.10135126113891602
17,0.33376073837280273
18,0.3383188247680664
19,0.3318357467651367
20,0.3077561855316162
21,0.31907176971435547
22,0.10656452178955078
1,0.321028470993042
2,0.0935521125793457
3,0.4037511348724365
4,0.38838839530944824
5,0.3404266834259033
6,0.30475640296936035
7,0.404069185256958
8,0.43078041076660156
9,0.4588181972503662
10,0.4063718318939209
11,0.08228707313537598
12,0.34165263175964355
13,0.10702848434448242
14,0.3298487663269043
15,0.31289219856262207
16,0.09962916374206543
17,0.32976746559143066
18,0.34302210807800293
19,0.3341348171234131
20,0.30728626251220703
21,0.32129788398742676
22,0.10904669761657715
1,0.3196730613708496
2,0.09033203125
3,0.4057605266571045
4,0.38678860664367676
5,0.3400862216949463
6,0.30858516693115234
7,0.4093611240386963
8,0.433804988861084
9,0.4630248546600342
10,0.40670061111450195
11,0.07988405227661133
12,0.3400707244873047
13,0.10795164108276367
14,0.32844042778015137
15,0.31723546981811523
16,0.0999898910522461
17,0.3258631229400635
18,0.3378453254699707
19,0.3304462432861328
20,0.3032097816467285
21,0.32265305519104004
22,0.10758471488952637
